Age,Experience,Education Level,Hours Per Week,City Index,Salary
24.0,2.0,4.0,50.0,65.0,67926.10744452631
54.0,31.0,3.0,59.0,98.0,87426.05821809659
31.0,4.0,2.0,32.0,41.0,77793.86454536006
44.0,19.0,4.0,37.0,64.0,78634.71524314384
40.0,13.0,4.0,41.0,55.0,94086.27106226145
55.0,31.0,,36.0,90.0,135678.55739412736
42.0,25.0,3.0,57.0,18.0,122816.5527736822
35.0,5.0,3.0,44.0,16.0,51238.75029599032
58.0,35.0,1.0,51.0,87.0,81019.47793843491
58.0,39.0,4.0,34.0,46.0,104152.25363730211
33.0,4.0,2.0,32.0,36.0,52864.644661709484
50.0,12.0,3.0,45.0,90.0,61192.784340173996
24.0,31.0,4.0,30.0,66.0,106837.3949041214
54.0,15.0,2.0,32.0,44.0,91976.50824124846
42.0,0.0,3.0,52.0,5.0,89710.51058084331
48.0,12.0,2.0,56.0,29.0,76082.85743884285
30.0,10.0,2.0,57.0,4.0,77321.44449526613
37.0,7.0,1.0,20.0,99.0,71335.15867687133
31.0,24.0,3.0,58.0,86.0,98972.71657241276
28.0,39.0,3.0,46.0,49.0,125359.10164143702
29.0,31.0,3.0,55.0,72.0,113455.47294251769
36.0,23.0,3.0,,85.0,92555.43364728957
57.0,27.0,1.0,34.0,8.0,60950.45532519835
26.0,13.0,1.0,50.0,52.0,100485.4740822299
32.0,2.0,4.0,,69.0,66708.76565833518
59.0,35.0,3.0,44.0,21.0,114163.3796859539
28.0,26.0,2.0,37.0,27.0,64651.12496921353
46.0,19.0,1.0,41.0,38.0,82030.25124921292
21.0,14.0,2.0,,5.0,85503.92941293298
24.0,26.0,2.0,55.0,85.0,99229.03108821492
48.0,27.0,2.0,28.0,61.0,137806.89924076994
56.0,24.0,4.0,22.0,8.0,88933.2243930985
57.0,32.0,4.0,52.0,86.0,124709.96340435039
38.0,13.0,3.0,46.0,18.0,95048.48678314066
27.0,7.0,1.0,20.0,4.0,55820.41510998621
20.0,13.0,3.0,28.0,4.0,95685.04104771395
41.0,0.0,4.0,24.0,37.0,72335.18594603796
36.0,15.0,4.0,34.0,15.0,104928.64826365077
26.0,17.0,2.0,28.0,38.0,112014.43935132571
44.0,,3.0,47.0,27.0,82661.9833595115
23.0,,2.0,32.0,85.0,76183.12156397323
55.0,,4.0,43.0,48.0,117373.34275715619
25.0,12.0,3.0,29.0,46.0,103749.79748901512
50.0,8.0,3.0,41.0,46.0,67951.13690911926
38.0,,1.0,58.0,48.0,73805.64365692888
58.0,34.0,4.0,41.0,59.0,122331.34907761893
46.0,23.0,4.0,56.0,4.0,102219.51984377921
29.0,32.0,1.0,58.0,75.0,84285.01980519819
45.0,15.0,4.0,39.0,19.0,100910.42241843091
38.0,7.0,2.0,29.0,57.0,82872.34573560159
58.0,28.0,2.0,29.0,19.0,88784.21366154536
22.0,22.0,2.0,45.0,91.0,91920.23147996856
32.0,30.0,3.0,44.0,42.0,95151.40396580822
47.0,39.0,2.0,47.0,92.0,91971.43861132041
39.0,13.0,4.0,,5.0,81944.0309005772
47.0,29.0,1.0,34.0,48.0,91908.98525263861
27.0,38.0,2.0,25.0,25.0,80873.66167796055
58.0,26.0,2.0,31.0,67.0,85839.80603121762
20.0,15.0,3.0,38.0,26.0,88917.45195889109
22.0,5.0,4.0,51.0,74.0,103119.89865187301
32.0,32.0,1.0,30.0,88.0,88311.11467799204
47.0,17.0,4.0,57.0,62.0,79711.46474836167
44.0,15.0,,52.0,93.0,82255.09980953406
52.0,11.0,4.0,21.0,7.0,76701.46043864865
57.0,19.0,1.0,34.0,44.0,89082.67832586044
25.0,39.0,2.0,55.0,87.0,104931.42010456655
51.0,28.0,4.0,24.0,27.0,62141.50067631094
40.0,29.0,1.0,34.0,42.0,146174.36751796707
35.0,25.0,2.0,29.0,73.0,92935.44937386394
40.0,21.0,2.0,,56.0,89537.87265462868
30.0,32.0,4.0,53.0,3.0,89478.85042004452
56.0,38.0,,43.0,13.0,89631.46101057582
55.0,28.0,3.0,29.0,70.0,97420.76563490451
54.0,21.0,1.0,49.0,59.0,90842.5699846746
38.0,12.0,4.0,22.0,38.0,96931.71208765128
39.0,8.0,1.0,56.0,85.0,77761.5648597739
37.0,23.0,4.0,22.0,83.0,79610.86695247798
33.0,14.0,1.0,59.0,89.0,43233.000863799265
34.0,35.0,1.0,24.0,68.0,93296.66475932693
50.0,12.0,4.0,47.0,86.0,83390.37994086309
,26.0,3.0,33.0,69.0,78661.42413831572
22.0,36.0,1.0,58.0,1.0,115020.87336158438
35.0,6.0,4.0,30.0,50.0,58366.34876230017
42.0,7.0,4.0,27.0,81.0,91654.53259184874
30.0,36.0,4.0,56.0,73.0,96047.93037473777
31.0,13.0,2.0,27.0,9.0,80411.33028374997
29.0,11.0,4.0,31.0,53.0,101209.61483027933
51.0,35.0,4.0,34.0,88.0,106731.00026596588
35.0,39.0,2.0,38.0,10.0,131948.79751760233
27.0,16.0,2.0,,84.0,114168.29488390256
57.0,39.0,3.0,26.0,81.0,112757.62500029482
31.0,28.0,4.0,59.0,77.0,117920.7805588541
43.0,26.0,1.0,26.0,29.0,102110.6329947478
47.0,0.0,2.0,49.0,36.0,77966.39558728234
27.0,33.0,2.0,37.0,87.0,106958.64826397816
47.0,3.0,3.0,43.0,27.0,68738.95895835868
55.0,23.0,3.0,25.0,18.0,67689.65737233432
45.0,20.0,3.0,23.0,18.0,68748.56880125785
27.0,32.0,4.0,22.0,9.0,142135.5103814228
47.0,6.0,4.0,25.0,67.0,85836.88436707502
47.0,0.0,4.0,45.0,7.0,75314.74777913003
56.0,2.0,2.0,57.0,58.0,92349.90888676864
55.0,14.0,3.0,30.0,79.0,73758.13040707256
46.0,30.0,2.0,48.0,30.0,108346.62401119783
36.0,15.0,1.0,39.0,73.0,78957.88050340058
28.0,9.0,4.0,29.0,61.0,91700.41251655403
52.0,28.0,2.0,45.0,91.0,91953.85196059215
39.0,5.0,1.0,46.0,100.0,54729.58539064429
32.0,28.0,2.0,33.0,82.0,82256.93390290537
47.0,16.0,1.0,55.0,95.0,70241.73696609554
48.0,21.0,2.0,31.0,17.0,87155.44531516766
32.0,23.0,2.0,42.0,53.0,68057.97229289086
54.0,16.0,4.0,40.0,6.0,75288.57077466861
25.0,20.0,2.0,27.0,39.0,87432.86446293804
37.0,10.0,2.0,58.0,25.0,79684.87433379127
24.0,6.0,3.0,28.0,42.0,79453.47301385048
44.0,38.0,2.0,43.0,42.0,105924.34698500336
21.0,4.0,4.0,50.0,59.0,121784.2531033232
29.0,20.0,2.0,44.0,38.0,90701.07650986311
49.0,17.0,4.0,36.0,31.0,88513.80525769087
24.0,34.0,3.0,48.0,29.0,110116.97678042264
52.0,19.0,4.0,22.0,9.0,108699.32563765495
20.0,14.0,3.0,40.0,1.0,86255.57415933802
37.0,4.0,3.0,27.0,80.0,84670.92537954368
51.0,12.0,3.0,33.0,87.0,89540.68946603325
30.0,11.0,3.0,58.0,72.0,83243.76634736033
,20.0,3.0,35.0,47.0,93663.13698322928
,36.0,4.0,37.0,76.0,137383.83171288113
44.0,5.0,,50.0,10.0,83646.17442556946
41.0,6.0,3.0,30.0,16.0,62209.684637433944
46.0,25.0,,57.0,47.0,96607.34359300687
32.0,7.0,3.0,39.0,43.0,48086.29125400792
52.0,8.0,3.0,23.0,24.0,79660.98060129321
53.0,26.0,1.0,39.0,8.0,108480.93515674221
54.0,3.0,2.0,50.0,75.0,52878.91347799219
20.0,20.0,2.0,39.0,26.0,90045.99101762073
40.0,30.0,3.0,30.0,7.0,115781.4770880393
25.0,20.0,3.0,20.0,79.0,105367.07949794727
47.0,39.0,1.0,,15.0,120597.01758413747
36.0,24.0,3.0,58.0,48.0,72576.19252981745
24.0,38.0,1.0,52.0,3.0,110973.96431917715
50.0,14.0,2.0,55.0,16.0,62416.52222358092
24.0,34.0,4.0,37.0,79.0,96425.01795141294
57.0,36.0,2.0,50.0,89.0,118316.8338941276
22.0,27.0,4.0,54.0,97.0,110170.70682777425
42.0,13.0,4.0,58.0,14.0,105495.0411135906
56.0,3.0,,57.0,88.0,70463.25092797453
56.0,19.0,3.0,34.0,75.0,112904.04665244315
29.0,33.0,1.0,25.0,3.0,103325.00900761576
,11.0,4.0,27.0,73.0,99739.4717894019
38.0,32.0,1.0,59.0,70.0,82597.49835827296
36.0,23.0,2.0,41.0,31.0,108771.01860318928
40.0,19.0,4.0,20.0,80.0,88257.57635039395
33.0,4.0,2.0,32.0,75.0,61231.60594781914
28.0,37.0,1.0,43.0,17.0,109981.95310068493
20.0,29.0,1.0,40.0,49.0,100748.17662181909
32.0,23.0,2.0,23.0,3.0,74897.71728363994
23.0,39.0,1.0,26.0,83.0,130044.5151528878
20.0,,2.0,31.0,88.0,99415.25864584662
59.0,35.0,,32.0,55.0,105475.52711217654
51.0,,3.0,35.0,72.0,115456.05134097533
53.0,15.0,2.0,25.0,100.0,84946.79339390445
47.0,14.0,4.0,33.0,40.0,67350.05060971992
50.0,22.0,4.0,50.0,66.0,103692.11081882194
27.0,11.0,4.0,55.0,87.0,93493.12372843621
58.0,28.0,1.0,56.0,40.0,85559.82470642429
45.0,14.0,2.0,54.0,30.0,80159.76241997624
53.0,28.0,1.0,29.0,25.0,53080.61407926791
22.0,20.0,4.0,36.0,7.0,80740.90604812514
31.0,14.0,3.0,49.0,92.0,102627.39437260936
20.0,13.0,4.0,26.0,50.0,114167.95352459041
24.0,15.0,4.0,37.0,81.0,78249.28972056344
49.0,14.0,4.0,38.0,96.0,94342.72982463909
49.0,3.0,3.0,34.0,1.0,91275.73494095975
36.0,26.0,3.0,58.0,91.0,94796.77461157869
42.0,22.0,2.0,41.0,44.0,100343.72265851923
,28.0,3.0,58.0,100.0,104093.1545662976
56.0,8.0,2.0,49.0,49.0,95656.02982638023
40.0,6.0,3.0,39.0,7.0,59563.238904970654
33.0,3.0,2.0,51.0,3.0,56631.3505684852
21.0,4.0,4.0,44.0,94.0,86993.08753414216
30.0,4.0,3.0,42.0,1.0,78843.09149850655
58.0,10.0,1.0,24.0,51.0,68955.14155260005
57.0,27.0,1.0,49.0,98.0,100437.51240306725
53.0,,2.0,58.0,38.0,72640.25653163396
57.0,29.0,3.0,46.0,43.0,82658.46582567858
53.0,3.0,3.0,56.0,55.0,71698.37837956913
37.0,1.0,,26.0,57.0,55375.82161952852
49.0,2.0,3.0,24.0,53.0,67543.79228413134
34.0,20.0,3.0,34.0,100.0,110835.68567030816
46.0,5.0,2.0,27.0,33.0,81956.25870198815
,17.0,4.0,28.0,80.0,100598.59803733144
57.0,4.0,1.0,30.0,62.0,68329.99391943967
52.0,8.0,4.0,41.0,11.0,79687.17316426667
43.0,19.0,3.0,53.0,72.0,81790.82264824833
,27.0,3.0,54.0,52.0,84842.6386896197
49.0,25.0,2.0,32.0,1.0,80982.39724293987
36.0,17.0,4.0,30.0,14.0,92356.17017458518
24.0,18.0,,51.0,94.0,80875.23699726
48.0,2.0,2.0,34.0,85.0,71342.79636604914
23.0,8.0,4.0,57.0,21.0,86483.42809146532
29.0,35.0,2.0,20.0,34.0,93040.52382685196
36.0,30.0,2.0,43.0,90.0,116022.99351817455
29.0,16.0,,59.0,14.0,55890.72066665903
36.0,22.0,3.0,41.0,40.0,89444.05682072605
39.0,33.0,3.0,22.0,35.0,67113.43831555784
43.0,4.0,2.0,33.0,42.0,74178.44009394164
24.0,14.0,3.0,21.0,82.0,94632.7237479839
53.0,2.0,1.0,51.0,20.0,46933.40693679298
25.0,18.0,1.0,57.0,60.0,66054.13624162914
21.0,27.0,3.0,52.0,9.0,76925.50252434317
32.0,2.0,2.0,25.0,33.0,67954.62989069751
30.0,37.0,1.0,58.0,49.0,98488.17585693959
42.0,3.0,3.0,44.0,68.0,72620.1790441261
35.0,23.0,1.0,53.0,4.0,83080.42540771178
50.0,30.0,1.0,30.0,48.0,76396.01403448092
30.0,10.0,1.0,56.0,16.0,93178.11035844055
35.0,36.0,4.0,26.0,47.0,115285.11020197441
27.0,,1.0,41.0,26.0,45430.046948335934
23.0,8.0,3.0,58.0,70.0,74091.79776251248
59.0,16.0,1.0,29.0,37.0,63718.96838298786
23.0,0.0,3.0,40.0,22.0,94088.91855209593
44.0,2.0,1.0,25.0,7.0,72668.28909024298
22.0,25.0,1.0,20.0,42.0,82102.6581461617
,30.0,4.0,53.0,30.0,136208.31777430788
22.0,25.0,1.0,,74.0,108380.65392798776
46.0,,3.0,55.0,79.0,94539.33658787345
48.0,29.0,4.0,46.0,6.0,102041.52016814286
51.0,9.0,4.0,28.0,24.0,79164.54066153977
38.0,7.0,1.0,25.0,66.0,52708.80106046604
40.0,24.0,1.0,50.0,40.0,115009.61672700744
24.0,21.0,2.0,36.0,15.0,73103.81245411684
37.0,14.0,1.0,55.0,53.0,93024.56473141159
47.0,9.0,2.0,40.0,85.0,87358.14696363243
41.0,19.0,3.0,46.0,82.0,88627.0103266465
40.0,22.0,1.0,47.0,5.0,113550.67655496676
25.0,0.0,1.0,35.0,89.0,38613.555183777076
20.0,1.0,2.0,54.0,36.0,70604.63048531665
24.0,18.0,2.0,55.0,74.0,81664.39752589243
31.0,13.0,4.0,54.0,46.0,108208.89725406279
45.0,7.0,4.0,38.0,23.0,89903.48796562752
53.0,37.0,1.0,40.0,88.0,74090.57232000261
33.0,11.0,3.0,52.0,45.0,104992.1916561968
45.0,25.0,4.0,42.0,10.0,110681.92584386852
46.0,26.0,4.0,25.0,54.0,85467.62207055604
28.0,28.0,4.0,51.0,70.0,102954.81342820411
45.0,14.0,2.0,41.0,77.0,62701.72627541877
41.0,0.0,1.0,22.0,85.0,56837.4296157528
49.0,27.0,2.0,54.0,32.0,100051.76951039734
36.0,2.0,3.0,35.0,43.0,68980.29262049077
45.0,17.0,2.0,44.0,15.0,79043.03250190719
55.0,33.0,1.0,36.0,66.0,71008.89446423232
20.0,31.0,2.0,58.0,15.0,107658.62192254812
27.0,28.0,3.0,32.0,81.0,70533.18104705571
54.0,24.0,1.0,47.0,20.0,88866.19277355893
34.0,25.0,1.0,30.0,50.0,59012.66263951309
41.0,38.0,1.0,29.0,6.0,99557.5733572943
33.0,7.0,1.0,58.0,79.0,73508.21493118377
45.0,18.0,3.0,43.0,17.0,97650.1745151781
47.0,21.0,1.0,57.0,26.0,100334.28575202389
42.0,28.0,3.0,43.0,22.0,117313.82633376407
33.0,32.0,3.0,52.0,73.0,83249.36100936105
43.0,37.0,2.0,36.0,64.0,103326.9092030038
21.0,34.0,2.0,55.0,76.0,135164.1132684008
45.0,2.0,1.0,54.0,86.0,69586.5085274656
33.0,18.0,4.0,25.0,58.0,80529.7778954803
26.0,9.0,4.0,35.0,87.0,84804.48310340996
22.0,26.0,1.0,47.0,37.0,84645.01089528907
42.0,14.0,3.0,51.0,78.0,71553.1276430177
37.0,10.0,2.0,45.0,88.0,92036.56282310512
57.0,25.0,1.0,30.0,72.0,94765.28837413044
54.0,23.0,1.0,44.0,90.0,66782.36391831808
34.0,12.0,3.0,50.0,96.0,85600.88124274647
44.0,31.0,2.0,,28.0,90503.04526226816
56.0,36.0,4.0,22.0,96.0,86376.1122821255
47.0,3.0,4.0,31.0,86.0,57977.708137860216
29.0,12.0,1.0,59.0,49.0,59810.60264299502
58.0,8.0,1.0,44.0,73.0,70923.55369835804
36.0,33.0,1.0,36.0,67.0,88330.70499694964
58.0,36.0,1.0,57.0,89.0,88012.1805685613
41.0,6.0,1.0,55.0,76.0,66121.75455568574
45.0,0.0,4.0,55.0,93.0,92213.02457768217
44.0,11.0,1.0,38.0,67.0,78950.44145908084
36.0,20.0,2.0,21.0,41.0,99228.03211432854
32.0,10.0,3.0,36.0,46.0,78775.30702921127
39.0,13.0,4.0,49.0,87.0,116838.35786022466
44.0,33.0,3.0,29.0,87.0,109021.19825547739
23.0,33.0,3.0,54.0,55.0,101466.23864987915
29.0,24.0,1.0,55.0,82.0,91394.27714535553
22.0,3.0,3.0,52.0,11.0,59678.86071115274
37.0,25.0,2.0,20.0,100.0,84407.22295628345
55.0,15.0,1.0,37.0,26.0,83849.61345339911
41.0,9.0,4.0,23.0,72.0,92775.04262147885
53.0,1.0,2.0,46.0,92.0,64047.56665753205
27.0,34.0,4.0,44.0,82.0,153808.35641283952
59.0,18.0,1.0,47.0,13.0,79816.88385267067
38.0,5.0,1.0,41.0,36.0,43024.0893678527
56.0,18.0,4.0,44.0,64.0,114999.00788012746
25.0,7.0,3.0,36.0,51.0,88306.90955774515
45.0,13.0,4.0,31.0,76.0,92675.33231432876
53.0,9.0,2.0,35.0,22.0,69026.18663362332
,2.0,3.0,56.0,60.0,84100.19774039663
56.0,37.0,1.0,35.0,2.0,123285.24368996445
52.0,28.0,2.0,36.0,56.0,98224.49406010218
41.0,14.0,2.0,50.0,40.0,61949.49619783611
,22.0,1.0,34.0,28.0,31999.6887521835
25.0,22.0,3.0,32.0,77.0,99168.39340957577
25.0,17.0,1.0,59.0,97.0,69011.29688109839
23.0,18.0,2.0,46.0,3.0,85704.30923906295
49.0,27.0,2.0,40.0,63.0,82863.83565479901
30.0,25.0,2.0,21.0,98.0,75986.36523705104
,9.0,1.0,27.0,23.0,57920.88800070599
50.0,3.0,4.0,26.0,55.0,68076.86960125151
43.0,1.0,2.0,29.0,32.0,78443.53982724252
28.0,2.0,2.0,23.0,84.0,75204.65689704877
22.0,6.0,3.0,55.0,28.0,63880.1676578324
50.0,15.0,4.0,54.0,8.0,79723.97910449488
59.0,30.0,3.0,22.0,3.0,105086.82856704059
56.0,9.0,2.0,37.0,94.0,92187.53548153283
55.0,18.0,,43.0,89.0,112157.12039871188
43.0,27.0,3.0,51.0,53.0,87156.36738829652
50.0,16.0,1.0,53.0,94.0,96439.67147850337
25.0,27.0,3.0,21.0,29.0,69555.95548521724
21.0,18.0,4.0,21.0,94.0,89156.73374484942
39.0,36.0,3.0,29.0,98.0,114105.39663912979
47.0,22.0,4.0,42.0,89.0,69217.92480437523
30.0,19.0,4.0,34.0,81.0,127192.85386128194
23.0,12.0,3.0,31.0,59.0,103100.42774464923
34.0,,3.0,36.0,24.0,93905.05958540883
25.0,10.0,1.0,37.0,38.0,57924.57688652618
49.0,14.0,3.0,33.0,28.0,84578.445631343
,16.0,4.0,36.0,97.0,105056.30254644532
21.0,27.0,2.0,34.0,62.0,76960.0764950028
34.0,18.0,3.0,31.0,100.0,86492.88653142974
30.0,3.0,3.0,35.0,51.0,88655.75774716472
27.0,21.0,4.0,51.0,7.0,78781.07497340425
,21.0,2.0,42.0,23.0,94386.37066530682
24.0,36.0,1.0,57.0,46.0,76078.4555556823
25.0,38.0,2.0,53.0,90.0,94442.29866632019
45.0,,4.0,53.0,78.0,106031.11091485858
23.0,32.0,4.0,35.0,28.0,116703.33419078168
38.0,39.0,4.0,53.0,24.0,109088.16346240694
39.0,32.0,4.0,59.0,7.0,115683.22586993726
52.0,11.0,2.0,26.0,100.0,65891.5779328765
39.0,1.0,2.0,52.0,79.0,63440.74841827272
31.0,27.0,2.0,23.0,49.0,110359.92261679223
20.0,9.0,3.0,26.0,3.0,61946.57732636642
45.0,21.0,4.0,37.0,2.0,109787.30960920776
33.0,16.0,3.0,23.0,7.0,85584.04171787527
57.0,25.0,3.0,30.0,80.0,87366.69466638015
56.0,2.0,3.0,39.0,21.0,56537.15751384823
30.0,6.0,1.0,30.0,9.0,49806.455393513635
55.0,7.0,3.0,34.0,12.0,67720.3246286308
32.0,19.0,4.0,36.0,93.0,93949.18389168287
22.0,11.0,3.0,53.0,24.0,95652.64454234602
52.0,34.0,4.0,31.0,33.0,105696.41110116456
25.0,16.0,1.0,47.0,78.0,76900.33722176672
29.0,27.0,2.0,54.0,43.0,96540.14665016544
24.0,9.0,4.0,27.0,82.0,91551.66537158092
42.0,21.0,3.0,46.0,5.0,104872.04228794765
29.0,37.0,4.0,41.0,79.0,94395.51786642228
21.0,32.0,3.0,43.0,71.0,101368.87935385032
32.0,21.0,2.0,21.0,89.0,103611.06026021883
59.0,36.0,4.0,50.0,14.0,96258.20069420068
21.0,12.0,3.0,41.0,36.0,86314.69335673438
39.0,26.0,4.0,20.0,35.0,97437.33994304828
20.0,14.0,2.0,33.0,50.0,72099.86615095082
56.0,21.0,2.0,44.0,88.0,113661.73976565037
28.0,29.0,2.0,55.0,79.0,100552.53713301811
36.0,39.0,4.0,55.0,11.0,142667.17607916472
28.0,36.0,4.0,22.0,24.0,110484.40807866615
30.0,33.0,3.0,24.0,75.0,109703.83833976598
34.0,33.0,2.0,20.0,44.0,88341.67736609529
43.0,34.0,3.0,38.0,51.0,98108.59487053369
57.0,18.0,4.0,52.0,17.0,104540.2129537329
54.0,7.0,1.0,49.0,70.0,78215.46186450386
49.0,38.0,2.0,31.0,85.0,113169.80599887783
50.0,32.0,3.0,29.0,8.0,108450.17430431863
24.0,27.0,2.0,53.0,79.0,77553.68609493873
33.0,36.0,3.0,35.0,96.0,95904.46984931375
30.0,24.0,3.0,59.0,74.0,113549.14329223042
28.0,35.0,1.0,48.0,28.0,70223.01951894994
53.0,16.0,4.0,34.0,79.0,97189.10862258406
31.0,23.0,2.0,30.0,12.0,87321.79851396228
54.0,20.0,4.0,53.0,43.0,113343.7280120854
54.0,1.0,3.0,55.0,82.0,83249.31779106133
20.0,30.0,4.0,49.0,37.0,99840.29580437308
59.0,32.0,1.0,54.0,88.0,87159.74942547505
41.0,29.0,4.0,28.0,63.0,96758.24790504621
48.0,11.0,3.0,37.0,93.0,92100.94571055942
27.0,11.0,3.0,38.0,63.0,49066.79480667133
30.0,23.0,1.0,58.0,10.0,91960.69166535593
56.0,23.0,2.0,23.0,78.0,74354.4811915895
33.0,10.0,1.0,25.0,80.0,72862.52946710886
49.0,12.0,2.0,52.0,37.0,87567.46679755053
54.0,26.0,3.0,51.0,11.0,76265.1012560697
40.0,7.0,4.0,35.0,90.0,80597.00359499053
56.0,9.0,3.0,,19.0,82333.55535200369
24.0,7.0,1.0,41.0,52.0,71519.25142912721
38.0,19.0,1.0,55.0,18.0,83166.98570326052
33.0,7.0,4.0,42.0,94.0,67086.68720278982
45.0,8.0,1.0,45.0,32.0,55970.57954030187
23.0,6.0,3.0,50.0,23.0,60329.290158692245
44.0,,4.0,48.0,12.0,100910.6835625963
44.0,27.0,2.0,24.0,58.0,90066.43737290098
37.0,1.0,1.0,57.0,77.0,66623.7014106093
59.0,,2.0,44.0,21.0,50217.598342326586
27.0,12.0,4.0,53.0,21.0,92095.95804108192
58.0,20.0,1.0,31.0,93.0,90704.55607974024
59.0,27.0,4.0,,93.0,77572.40638138581
33.0,34.0,1.0,28.0,91.0,86568.90611882544
51.0,22.0,1.0,39.0,29.0,61244.76302682792
57.0,14.0,1.0,48.0,79.0,72295.7688790517
52.0,1.0,4.0,48.0,47.0,67085.12153643616
42.0,11.0,4.0,46.0,12.0,95913.63250462405
34.0,35.0,3.0,36.0,58.0,109738.59345139588
52.0,2.0,3.0,24.0,41.0,91172.56608451066
,4.0,4.0,32.0,19.0,79588.83226049259
36.0,2.0,4.0,34.0,12.0,83877.3170315641
52.0,18.0,1.0,34.0,23.0,71434.38777527283
21.0,1.0,3.0,37.0,5.0,56854.03023157132
33.0,36.0,3.0,21.0,26.0,117721.4365203513
59.0,16.0,4.0,42.0,63.0,113048.82580320619
59.0,13.0,3.0,32.0,52.0,94984.8354885738
58.0,27.0,4.0,23.0,10.0,103568.42184694299
25.0,26.0,3.0,44.0,86.0,85188.59668272085
25.0,9.0,2.0,30.0,39.0,92124.42260140419
22.0,2.0,2.0,31.0,23.0,76892.63973455518
26.0,35.0,3.0,32.0,11.0,136773.1791399417
27.0,37.0,4.0,28.0,92.0,95283.6407464014
34.0,24.0,2.0,57.0,95.0,108338.4975187107
48.0,21.0,,25.0,72.0,89236.59757312198
52.0,38.0,4.0,29.0,48.0,108669.59199627917
49.0,29.0,2.0,42.0,92.0,117857.52320304656
58.0,20.0,1.0,34.0,16.0,87835.17722636822
46.0,29.0,,42.0,46.0,83346.6045730752
55.0,27.0,2.0,59.0,47.0,97024.91475588386
48.0,30.0,1.0,56.0,95.0,81967.11789345331
57.0,25.0,,53.0,48.0,83572.2642692173
52.0,21.0,3.0,35.0,80.0,103557.39230309598
56.0,20.0,2.0,51.0,69.0,105039.11067851324
46.0,0.0,1.0,57.0,99.0,69718.18500684047
52.0,36.0,3.0,59.0,25.0,101548.87685115702
23.0,12.0,1.0,24.0,77.0,77524.12630593035
41.0,20.0,3.0,36.0,93.0,103050.99456936456
21.0,8.0,,41.0,91.0,51618.323821404236
29.0,16.0,1.0,58.0,81.0,84347.18162546377
24.0,20.0,1.0,37.0,37.0,79547.15302401004
29.0,30.0,2.0,47.0,63.0,113705.66883114359
52.0,38.0,2.0,32.0,29.0,110185.33747292249
57.0,21.0,3.0,,58.0,97265.27552209178
32.0,11.0,1.0,38.0,98.0,66371.33550428557
50.0,5.0,2.0,53.0,94.0,75624.77575698655
55.0,15.0,3.0,23.0,31.0,98755.27454705833
43.0,,2.0,22.0,86.0,88426.80400544585
34.0,4.0,3.0,29.0,89.0,77420.0433359736
48.0,8.0,2.0,47.0,68.0,54360.64052336901
27.0,39.0,1.0,53.0,99.0,103571.89945509177
24.0,13.0,4.0,58.0,41.0,64420.00047840836
48.0,29.0,4.0,38.0,50.0,98857.82695962615
23.0,25.0,3.0,55.0,44.0,101952.73336590349
31.0,28.0,4.0,22.0,9.0,113905.46191726856
21.0,18.0,4.0,42.0,59.0,81412.60084822036
46.0,7.0,3.0,36.0,90.0,84805.26215205152
50.0,22.0,4.0,26.0,91.0,119227.40106543193
55.0,34.0,2.0,45.0,27.0,93388.84201426567
55.0,30.0,2.0,37.0,82.0,74194.20617416014
45.0,34.0,2.0,25.0,94.0,103347.59935585634
46.0,31.0,1.0,50.0,59.0,78120.04490195561
24.0,4.0,2.0,48.0,95.0,61315.0213978972
39.0,,4.0,28.0,3.0,104450.05412553728
,16.0,4.0,54.0,93.0,124953.48913065021
29.0,31.0,2.0,36.0,7.0,83189.64825487771
59.0,37.0,1.0,31.0,82.0,87138.70389976879
57.0,31.0,2.0,55.0,16.0,95401.9655638677
25.0,19.0,1.0,43.0,49.0,74382.8791971186
27.0,1.0,1.0,29.0,32.0,90799.38770718052
42.0,19.0,2.0,49.0,89.0,80841.4825546832
45.0,17.0,1.0,48.0,44.0,75783.72128210808
31.0,0.0,4.0,58.0,96.0,105842.66209762238
45.0,28.0,2.0,29.0,19.0,102450.14467308953
32.0,28.0,4.0,58.0,3.0,124388.48849423867
59.0,18.0,1.0,47.0,60.0,68808.30690466413
37.0,39.0,3.0,37.0,35.0,103447.30475236397
44.0,5.0,2.0,36.0,29.0,56604.2246348156
52.0,38.0,3.0,30.0,75.0,121018.92319053723
59.0,7.0,3.0,20.0,70.0,94378.64811675166
31.0,23.0,3.0,,83.0,86203.3844622773
55.0,19.0,3.0,55.0,45.0,89536.38015643586
23.0,13.0,4.0,55.0,27.0,89192.64902442013
24.0,4.0,2.0,28.0,69.0,46391.64010082737
56.0,39.0,4.0,47.0,90.0,108292.66883360519
27.0,33.0,1.0,52.0,35.0,109998.99322145402
47.0,15.0,2.0,22.0,19.0,66268.7224333236
50.0,6.0,2.0,27.0,17.0,72794.72793307481
28.0,15.0,4.0,25.0,35.0,70379.71538303765
48.0,6.0,1.0,25.0,77.0,63839.98633306698
33.0,26.0,3.0,48.0,78.0,92150.18268120987
59.0,13.0,1.0,56.0,30.0,60874.92774324349
41.0,13.0,4.0,31.0,48.0,101055.79144232668
30.0,32.0,4.0,28.0,57.0,120299.41041801528
42.0,32.0,4.0,38.0,17.0,95056.91931646038
20.0,19.0,3.0,36.0,15.0,87957.24803709409
56.0,35.0,2.0,51.0,82.0,105864.78024608674
40.0,6.0,1.0,54.0,14.0,44578.57319308226
